Date,Value
2009/05/18,10.1
2009/05/19,10.26
2009/05/20,10.07
2009/05/21,9.91
2009/05/22,9.04
2009/05/23,9.04
2009/05/24,9.04
2009/05/25,9.04
2009/05/26,9.38
2009/05/27,9.13
2009/05/28,9.44
2009/05/29,9.49
2009/05/30,9.49
2009/05/31,9.49
2009/06/01,9.95
2009/06/02,9.81
2009/06/03,9.82
2009/06/04,9.82
2009/06/05,9.78
2009/06/06,9.78
2009/06/07,9.78
2009/06/08,9.68
2009/06/09,9.89
2009/06/10,9.99
2009/06/11,10.4
2009/06/12,10.4
2009/06/13,10.4
2009/06/14,10.4
2009/06/15,10.16
2009/06/16,9.99
2009/06/17,10.13
2009/06/18,10.04
2009/06/19,9.98
2009/06/20,9.98
2009/06/21,9.98
2009/06/22,9.32
2009/06/23,9.45
2009/06/24,9.81
2009/06/25,9.95
2009/06/26,9.73
2009/06/27,9.73
2009/06/28,9.73
2009/06/29,9.73
2009/06/30,9.54
2009/07/01,9.73
2009/07/02,9.54
2009/07/03,9.54
2009/07/04,9.54
2009/07/05,9.54
2009/07/06,9.27
2009/07/07,8.89
2009/07/08,9.13
2009/07/09,9.21
2009/07/10,9.31
2009/07/11,9.31
2009/07/12,9.31
2009/07/13,9.55
2009/07/14,9.54
2009/07/15,9.93
2009/07/16,10.02
2009/07/17,10.21
2009/07/18,10.21
2009/07/19,10.21
2009/07/20,10.43
2009/07/21,10.45
2009/07/22,10.62
2009/07/23,11.04
2009/07/24,11.28
2009/07/25,11.28
2009/07/26,11.28
2009/07/27,11.13
2009/07/28,10.89
2009/07/29,10.8
2009/07/30,10.93
2009/07/31,10.84
2009/08/01,10.84
2009/08/02,10.84
2009/08/03,11.16
2009/08/04,11.37
2009/08/05,11.28
2009/08/06,11.34
2009/08/07,11.68
2009/08/08,11.68
2009/08/09,11.68
2009/08/10,11.45
2009/08/11,11.2
2009/08/12,12.03
2009/08/13,12.0
2009/08/14,11.78
2009/08/15,11.78
2009/08/16,11.78
2009/08/17,11.23
2009/08/18,11.07
2009/08/19,11.26
2009/08/20,11.54
2009/08/21,13.42
2009/08/22,13.42
2009/08/23,13.42
2009/08/24,13.2
2009/08/25,13.07
2009/08/26,13.22
2009/08/27,13.17
2009/08/28,13.06
2009/08/29,13.06
2009/08/30,13.06
2009/08/31,12.97
2009/09/01,12.79
2009/09/02,12.89
2009/09/03,13.09
2009/09/04,13.2
2009/09/05,13.2
2009/09/06,13.2
2009/09/07,13.2
2009/09/08,13.61
2009/09/09,13.87
2009/09/10,14.11
2009/09/11,14.48
2009/09/12,14.48
2009/09/13,14.48
2009/09/14,14.37
2009/09/15,14.18
2009/09/16,14.34
2009/09/17,14.63
2009/09/18,14.54
2009/09/19,14.54
2009/09/20,14.54
2009/09/21,14.27
2009/09/22,14.22
2009/09/23,14.38
2009/09/24,14.03
2009/09/25,13.77
2009/09/26,13.77
2009/09/27,13.77
2009/09/28,14.37
2009/09/29,14.29
2009/09/30,14.23
2009/10/01,13.64
2009/10/02,13.63
2009/10/03,13.63
2009/10/04,13.63
2009/10/05,14.11
2009/10/06,14.64
2009/10/07,14.61
2009/10/08,15.09
2009/10/09,15.24
2009/10/10,15.24
2009/10/11,15.24
2009/10/12,15.37
2009/10/13,15.28
2009/10/14,15.62
2009/10/15,15.74
2009/10/16,15.59
2009/10/17,15.59
2009/10/18,15.59
2009/10/19,15.72
2009/10/20,15.54
2009/10/21,15.87
2009/10/22,15.67
2009/10/23,15.78
2009/10/24,15.78
2009/10/25,15.78
2009/10/26,15.36
2009/10/27,14.84
2009/10/28,14.48
2009/10/29,14.91
2009/10/30,14.19
2009/10/31,14.19
2009/11/01,14.19
2009/11/02,14.45
2009/11/03,14.65
2009/11/04,14.69
2009/11/05,15.16
2009/11/06,15.25
2009/11/07,15.25
2009/11/08,15.25
2009/11/09,15.87
2009/11/10,15.92
2009/11/11,15.88
2009/11/12,15.72
2009/11/13,16.53
2009/11/14,16.53
2009/11/15,16.53
2009/11/16,16.71
2009/11/17,16.4
2009/11/18,15.9
2009/11/19,15.64
2009/11/20,15.64
2009/11/21,15.64
2009/11/22,15.64
2009/11/23,16.13
2009/11/24,16.36
2009/11/25,16.27
2009/11/26,16.27
2009/11/27,15.81
2009/11/28,15.81
2009/11/29,15.81
2009/11/30,15.67
2009/12/01,16.08
2009/12/02,16.18
2009/12/03,16.17
2009/12/04,16.49
2009/12/05,16.49
2009/12/06,16.49
2009/12/07,16.47
2009/12/08,16.04
2009/12/09,15.94
2009/12/10,16.17
2009/12/11,15.81
2009/12/12,15.81
2009/12/13,15.81
2009/12/14,16.23
2009/12/15,16.27
2009/12/16,16.45
2009/12/17,16.22
2009/12/18,16.97
2009/12/19,16.97
2009/12/20,16.97
2009/12/21,17.43
2009/12/22,17.82
2009/12/23,18.15
2009/12/24,18.16
2009/12/25,18.16
2009/12/26,18.16
2009/12/27,18.16
2009/12/28,18.41
2009/12/29,18.66
2009/12/30,18.5
2009/12/31,18.44
2010/01/01,18.44
2010/01/02,18.44
2010/01/03,18.44
2010/01/04,18.7
2010/01/05,18.63
2010/01/06,18.59
2010/01/07,18.51
2010/01/08,18.54
2010/01/09,18.54
2010/01/10,18.54
2010/01/11,18.41
2010/01/12,17.07
2010/01/13,17.13
2010/01/14,17.3
2010/01/15,17.16
2010/01/16,17.16
2010/01/17,17.16
2010/01/18,17.16
2010/01/19,17.38
2010/01/20,17.14
2010/01/21,16.72
2010/01/22,16.14
2010/01/23,16.14
2010/01/24,16.14
2010/01/25,16.03
2010/01/26,16.35
2010/01/27,16.35
2010/01/28,16.04
2010/01/29,15.89
2010/01/30,15.89
2010/01/31,15.89
2010/02/01,16.3
2010/02/02,16.27
2010/02/03,16.41
2010/02/04,15.61
2010/02/05,15.52
2010/02/06,15.52
2010/02/07,15.52
2010/02/08,15.53
2010/02/09,16.16
2010/02/10,16.18
2010/02/11,16.49
2010/02/12,16.27
2010/02/13,16.27
2010/02/14,16.27
2010/02/15,16.27
2010/02/16,16.55
2010/02/17,16.7
2010/02/18,17.11
2010/02/19,17.23
2010/02/20,17.23
2010/02/21,17.23
2010/02/22,17.26
2010/02/23,17.06
2010/02/24,17.36
2010/02/25,17.0
2010/02/26,16.99
2010/02/27,16.99
2010/02/28,16.99
2010/03/01,17.73
2010/03/02,17.96
2010/03/03,17.64
2010/03/04,17.72
2010/03/05,18.07
2010/03/06,18.07
2010/03/07,18.07
2010/03/08,18.24
2010/03/09,18.42
2010/03/10,18.8
2010/03/11,18.86
2010/03/12,18.93
2010/03/13,18.93
2010/03/14,18.93
2010/03/15,18.9
2010/03/16,19.17
2010/03/17,19.18
2010/03/18,19.23
2010/03/19,19.0
2010/03/20,19.0
2010/03/21,19.0
2010/03/22,19.38
2010/03/23,19.27
2010/03/24,19.04
2010/03/25,18.99
2010/03/26,18.74
2010/03/27,18.74
2010/03/28,18.74
2010/03/29,18.69
2010/03/30,18.85
2010/03/31,18.61
2010/04/01,18.89
2010/04/02,18.89
2010/04/03,18.89
2010/04/04,18.89
2010/04/05,19.21
2010/04/06,19.71
2010/04/07,19.3
2010/04/08,19.49
2010/04/09,19.94
2010/04/10,19.94
2010/04/11,19.94
2010/04/12,20.13
2010/04/13,20.11
2010/04/14,20.97
2010/04/15,20.93
2010/04/16,20.87
2010/04/17,20.87
2010/04/18,20.87
2010/04/19,20.66
2010/04/20,21.12
2010/04/21,21.27
2010/04/22,22.18
2010/04/23,22.04
2010/04/24,22.04
2010/04/25,22.04
2010/04/26,22.12
2010/04/27,21.45
2010/04/28,21.54
2010/04/29,22.04
2010/04/30,21.4
2010/05/01,21.4
2010/05/02,21.4
2010/05/03,21.93
2010/05/04,21.65
2010/05/05,21.3
2010/05/06,20.23
2010/05/07,19.38
2010/05/08,19.38
2010/05/09,19.38
2010/05/10,21.37
2010/05/11,21.55
2010/05/12,22.1
2010/05/13,21.67
2010/05/14,21.18
2010/05/15,21.18
2010/05/16,21.18
2010/05/17,21.31
2010/05/18,21.04
2010/05/19,20.4
2010/05/20,19.76
2010/05/21,20.81
2010/05/22,20.81
2010/05/23,20.81
2010/05/24,20.55
2010/05/25,20.53
2010/05/26,20.94
2010/05/27,21.75
2010/05/28,21.63
2010/05/29,21.63
2010/05/30,21.63
2010/05/31,21.63
2010/06/01,21.22
2010/06/02,22.11
2010/06/03,23.8
2010/06/04,22.41
2010/06/05,22.41
2010/06/06,22.41
2010/06/07,21.98
2010/06/08,22.0
2010/06/09,22.25
2010/06/10,23.11
2010/06/11,24.16
2010/06/12,24.16
2010/06/13,24.16
2010/06/14,23.38
2010/06/15,23.75
2010/06/16,23.59
2010/06/17,24.27
2010/06/18,23.93
2010/06/19,23.93
2010/06/20,23.93
2010/06/21,23.85
2010/06/22,22.98
2010/06/23,23.23
2010/06/24,22.76
2010/06/25,22.91
2010/06/26,22.91
2010/06/27,22.91
2010/06/28,22.82
2010/06/29,21.35
2010/06/30,21.45
2010/07/01,21.77
2010/07/02,21.78
2010/07/03,21.78
2010/07/04,21.78
2010/07/05,21.78
2010/07/06,22.03
2010/07/07,22.84
2010/07/08,22.89
2010/07/09,22.95
2010/07/10,22.95
2010/07/11,22.95
2010/07/12,22.96
2010/07/13,23.41
2010/07/14,23.93
2010/07/15,24.0
2010/07/16,23.01
2010/07/17,23.01
2010/07/18,23.01
2010/07/19,23.16
2010/07/20,23.28
2010/07/21,23.04
2010/07/22,23.98
2010/07/23,24.94
2010/07/24,24.94
2010/07/25,24.94
2010/07/26,25.02
2010/07/27,24.7
2010/07/28,24.53
2010/07/29,24.45
2010/07/30,24.74
2010/07/31,24.74
2010/08/01,24.74
2010/08/02,25.48
2010/08/03,25.25
2010/08/04,25.89
2010/08/05,25.67
2010/08/06,25.58
2010/08/07,25.58
2010/08/08,25.58
2010/08/09,26.02
2010/08/10,25.41
2010/08/11,24.48
2010/08/12,24.24
2010/08/13,24.31
2010/08/14,24.31
2010/08/15,24.31
2010/08/16,24.16
2010/08/17,24.83
2010/08/18,24.83
2010/08/19,24.1
2010/08/20,28.19
2010/08/21,28.19
2010/08/22,28.19
2010/08/23,28.07
2010/08/24,28.32
2010/08/25,28.05
2010/08/26,27.46
2010/08/27,27.87
2010/08/28,27.87
2010/08/29,27.87
2010/08/30,27.29
2010/08/31,27.47
2010/09/01,29.1
2010/09/02,29.78
2010/09/03,29.91
2010/09/04,29.91
2010/09/05,29.91
2010/09/06,29.91
2010/09/07,29.91
2010/09/08,29.95
2010/09/09,29.41
2010/09/10,29.36
2010/09/11,29.36
2010/09/12,29.36
2010/09/13,29.65
2010/09/14,29.45
2010/09/15,29.2
2010/09/16,29.23
2010/09/17,29.18
2010/09/18,29.18
2010/09/19,29.18
2010/09/20,30.79
2010/09/21,30.35
2010/09/22,29.67
2010/09/23,29.37
2010/09/24,29.84
2010/09/25,29.84
2010/09/26,29.84
2010/09/27,29.26
2010/09/28,28.69
2010/09/29,28.39
2010/09/30,27.95
2010/10/01,28.0
2010/10/02,28.0
2010/10/03,28.0
2010/10/04,28.02
2010/10/05,28.48
2010/10/06,26.24
2010/10/07,26.23
2010/10/08,26.47
2010/10/09,26.47
2010/10/10,26.47
2010/10/11,24.98
2010/10/12,26.37
2010/10/13,26.83
2010/10/14,26.84
2010/10/15,27.09
2010/10/16,27.09
2010/10/17,27.09
2010/10/18,26.41
2010/10/19,25.91
2010/10/20,26.11
2010/10/21,26.32
2010/10/22,26.98
2010/10/23,26.98
2010/10/24,26.98
2010/10/25,28.14
2010/10/26,27.96
2010/10/27,28.77
2010/10/28,28.75
2010/10/29,29.02
2010/10/30,29.02
2010/10/31,29.02
2010/11/01,28.44
2010/11/02,28.86
2010/11/03,29.11
2010/11/04,28.51
2010/11/05,28.29
2010/11/06,28.29
2010/11/07,28.29
2010/11/08,28.63
2010/11/09,28.69
2010/11/10,29.47
2010/11/11,29.18
2010/11/12,28.75
2010/11/13,28.75
2010/11/14,28.75
2010/11/15,28.41
2010/11/16,27.75
2010/11/17,27.54
2010/11/18,28.94
2010/11/19,34.19
2010/11/20,34.19
2010/11/21,34.19
2010/11/22,34.96
2010/11/23,35.63
2010/11/24,36.29
2010/11/25,36.29
2010/11/26,36.46
2010/11/27,36.46
2010/11/28,36.46
2010/11/29,35.95
2010/11/30,34.8
2010/12/01,36.01
2010/12/02,35.76
2010/12/03,35.7
2010/12/04,35.7
2010/12/05,35.7
2010/12/06,36.31
2010/12/07,36.31
2010/12/08,37.65
2010/12/09,37.12
2010/12/10,37.15
2010/12/11,37.15
2010/12/12,37.15
2010/12/13,35.97
2010/12/14,34.08
2010/12/15,33.93
2010/12/16,34.38
2010/12/17,34.13
2010/12/18,34.13
2010/12/19,34.13
2010/12/20,33.55
2010/12/21,34.76
2010/12/22,33.88
2010/12/23,33.86
2010/12/24,33.86
2010/12/25,33.86
2010/12/26,33.86
2010/12/27,33.5
2010/12/28,33.33
2010/12/29,33.24
2010/12/30,33.06
2010/12/31,33.0
2011/01/01,33.0
2011/01/02,33.0
2011/01/03,34.15
2011/01/04,33.92
2011/01/05,35.55
2011/01/06,35.84
2011/01/07,35.55
2011/01/08,35.55
2011/01/09,35.55
2011/01/10,35.66
2011/01/11,35.28
2011/01/12,35.41
2011/01/13,35.96
2011/01/14,36.62
2011/01/15,36.62
2011/01/16,36.62
2011/01/17,36.62
2011/01/18,36.08
2011/01/19,35.21
2011/01/20,32.95
2011/01/21,33.06
2011/01/22,33.06
2011/01/23,33.06
2011/01/24,31.96
2011/01/25,30.99
2011/01/26,32.07
2011/01/27,32.06
2011/01/28,32.9
2011/01/29,32.9
2011/01/30,32.9
2011/01/31,32.28
2011/02/01,32.91
2011/02/02,33.77
2011/02/03,33.54
2011/02/04,34.49
2011/02/05,34.49
2011/02/06,34.49
2011/02/07,34.23
2011/02/08,34.08
2011/02/09,33.61
2011/02/10,34.49
2011/02/11,35.38
2011/02/12,35.38
2011/02/13,35.38
2011/02/14,35.55
2011/02/15,35.62
2011/02/16,35.69
2011/02/17,35.23
2011/02/18,35.77
2011/02/19,35.77
2011/02/20,35.77
