Date,Value
2009/05/18,4.14
2009/05/19,4.39
2009/05/20,4.5
2009/05/21,4.34
2009/05/22,4.26
2009/05/23,4.26
2009/05/24,4.26
2009/05/25,4.26
2009/05/26,4.53
2009/05/27,4.71
2009/05/28,4.7
2009/05/29,4.54
2009/05/30,4.54
2009/05/31,4.54
2009/06/01,4.73
2009/06/02,4.56
2009/06/03,4.48
2009/06/04,4.65
2009/06/05,4.63
2009/06/06,4.63
2009/06/07,4.63
2009/06/08,4.61
2009/06/09,4.75
2009/06/10,4.82
2009/06/11,4.7
2009/06/12,4.47
2009/06/13,4.47
2009/06/14,4.47
2009/06/15,4.26
2009/06/16,4.13
2009/06/17,4.08
2009/06/18,3.85
2009/06/19,3.87
2009/06/20,3.87
2009/06/21,3.87
2009/06/22,3.62
2009/06/23,3.55
2009/06/24,3.66
2009/06/25,3.64
2009/06/26,3.62
2009/06/27,3.62
2009/06/28,3.62
2009/06/29,3.72
2009/06/30,3.87
2009/07/01,3.91
2009/07/02,3.78
2009/07/03,3.78
2009/07/04,3.78
2009/07/05,3.78
2009/07/06,3.55
2009/07/07,3.43
2009/07/08,3.36
2009/07/09,3.48
2009/07/10,3.49
2009/07/11,3.49
2009/07/12,3.49
2009/07/13,3.56
2009/07/14,3.55
2009/07/15,3.86
2009/07/16,3.92
2009/07/17,4.0
2009/07/18,4.0
2009/07/19,4.0
2009/07/20,4.17
2009/07/21,4.08
2009/07/22,3.55
2009/07/23,3.59
2009/07/24,3.77
2009/07/25,3.77
2009/07/26,3.77
2009/07/27,3.8
2009/07/28,3.77
2009/07/29,3.71
2009/07/30,3.66
2009/07/31,3.66
2009/08/01,3.66
2009/08/02,3.66
2009/08/03,3.74
2009/08/04,3.76
2009/08/05,3.75
2009/08/06,3.71
2009/08/07,3.7
2009/08/08,3.7
2009/08/09,3.7
2009/08/10,3.68
2009/08/11,3.59
2009/08/12,3.59
2009/08/13,3.68
2009/08/14,3.69
2009/08/15,3.69
2009/08/16,3.69
2009/08/17,3.55
2009/08/18,3.56
2009/08/19,3.52
2009/08/20,3.52
2009/08/21,3.7
2009/08/22,3.7
2009/08/23,3.7
2009/08/24,4.0
2009/08/25,4.02
2009/08/26,4.06
2009/08/27,4.23
2009/08/28,4.47
2009/08/29,4.47
2009/08/30,4.47
2009/08/31,4.36
2009/09/01,4.22
2009/09/02,4.28
2009/09/03,4.53
2009/09/04,4.53
2009/09/05,4.53
2009/09/06,4.53
2009/09/07,4.53
2009/09/08,5.19
2009/09/09,5.2
2009/09/10,5.38
2009/09/11,5.68
2009/09/12,5.68
2009/09/13,5.68
2009/09/14,5.72
2009/09/15,5.88
2009/09/16,5.69
2009/09/17,5.67
2009/09/18,5.7
2009/09/19,5.7
2009/09/20,5.7
2009/09/21,5.81
2009/09/22,6.08
2009/09/23,6.02
2009/09/24,5.66
2009/09/25,5.83
2009/09/26,5.83
2009/09/27,5.83
2009/09/28,5.94
2009/09/29,5.78
